126,  score: 0.9958006739616394,"  label: ""Right""",4125,0.49897029995918274,0.7442997097969055,2.630296330607962e-05,0.49223119020462036,0.7797844409942627,-0.03007323108613491,0.4967244267463684,0.8111501932144165,-0.053655508905649185,0.5056978464126587,0.8375641107559204,-0.06672587990760803,0.5150691866874695,0.8563051819801331,-0.07650293409824371,0.5077289938926697,0.7806853652000427,-0.10016690939664841,0.5166915655136108,0.8041030168533325,-0.12320496141910553,0.5244662165641785,0.8221391439437866,-0.12211303412914276,0.5330452919006348,0.840920627117157,-0.1203550398349762,0.5202738046646118,0.7644848227500916,-0.09136377274990082,0.5333016514778137,0.7875874042510986,-0.12907648086547852,0.5465865135192871,0.8116059303283691,-0.14686840772628784,0.5577936768531799,0.8340311050415039,-0.1601107269525528,0.5319599509239197,0.7512640357017517,-0.07942301779985428,0.5480908155441284,0.7697159647941589,-0.10868649929761887,0.5638422966003418,0.7905694842338562,-0.13040417432785034,0.5769177675247192,0.8114541172981262,-0.14888758957386017,0.5401772260665894,0.742319643497467,-0.06602111458778381,0.560857892036438,0.7513702511787415,-0.09036488085985184,0.5764214992523193,0.7605561017990112,-0.11051101237535477,0.58915776014328,0.7716004252433777,-0.12941063940525055
NA
NA
NA
130,  score: 0.9693741202354431,"  label: ""Right""",4257,0.5142756700515747,0.767503559589386,-1.493630315962946e-05,0.5167331099510193,0.8100484609603882,0.007277599070221186,0.5240443348884583,0.8402130603790283,0.005465696565806866,0.5348517894744873,0.8595042824745178,0.005592129658907652,0.5427683591842651,0.8627318739891052,0.006616778206080198,0.5443018078804016,0.8381832242012024,-0.034299228340387344,0.5631969571113586,0.8769479393959045,-0.04356951266527176,0.5734456777572632,0.8938790559768677,-0.04149681329727173,0.5796498656272888,0.9068871140480042,-0.03678996488451958,0.5560130476951599,0.8215926885604858,-0.03505018353462219,0.5818008780479431,0.8541389107704163,-0.052104391157627106,0.5951533913612366,0.8715431690216064,-0.05213997885584831,0.6038018465042114,0.8865230679512024,-0.050259094685316086,0.5635175108909607,0.8042275905609131,-0.03216830641031265,0.5885129570960999,0.8284493088722229,-0.04665191471576691,0.6032305955886841,0.8438922762870789,-0.049976348876953125,0.6138972043991089,0.857866108417511,-0.04999436438083649,0.5669511556625366,0.7874939441680908,-0.025707833468914032,0.5899629592895508,0.7952739000320435,-0.035137373954057693,0.604221522808075,0.8016050457954407,-0.040396496653556824,0.6160826086997986,0.8098978996276855,-0.04448021575808525
131,  score: 0.9998135566711426,"  label: ""Right""",4290,0.5113052129745483,0.773544430732727,1.4277645277616102e-05,0.5145816802978516,0.8161858320236206,0.017704419791698456,0.5251938104629517,0.8494080901145935,0.02157583087682724,0.5390461087226868,0.8696895241737366,0.027241434901952744,0.5519481301307678,0.8719927072525024,0.0328291617333889,0.5397557020187378,0.8459754586219788,-0.031557995826005936,0.5599158406257629,0.8834443092346191,-0.03047320246696472,0.5714057087898254,0.8992495536804199,-0.01676008105278015,0.5787884593009949,0.9101149439811707,-0.004861463326960802,0.5516250729560852,0.8293761014938354,-0.03525061532855034,0.5773324966430664,0.8659713864326477,-0.046710241585969925,0.5909799933433533,0.8847102522850037,-0.03841583430767059,0.599656879901886,0.8993645310401917,-0.02967689372599125,0.5607920289039612,0.8107971549034119,-0.03333792835474014,0.5871499180793762,0.8375572562217712,-0.03903762623667717,0.6031835675239563,0.8527730107307434,-0.03512720391154289,0.61439049243927,0.8656674027442932,-0.03166260942816734,0.566126823425293,0.7927178144454956,-0.027096066623926163,0.5896132588386536,0.801642656326294,-0.030063051730394363,0.6053075194358826,0.8057717084884644,-0.03093813732266426,0.618111789226532,0.8123631477355957,-0.033201418817043304
132,  score: 0.9961153268814087,"  label: ""Right""",4323,0.49989768862724304,0.7546520233154297,-2.56869543591165e-06,0.5007994771003723,0.8001317977905273,0.0073401774279773235,0.5094788074493408,0.8321439623832703,0.0040318937972188,0.5214317440986633,0.8568544983863831,0.0032280704472213984,0.5324821472167969,0.8683123588562012,0.004164538346230984,0.5281308889389038,0.8217713832855225,-0.04017197713255882,0.5520375370979309,0.8618375062942505,-0.046903327107429504,0.5659264922142029,0.8816013336181641,-0.04166785255074501,0.5753867626190186,0.8967687487602234,-0.0350138321518898,0.5400484800338745,0.8026578426361084,-0.04184204712510109,0.5659386515617371,0.8382808566093445,-0.05672179535031319,0.5809271931648254,0.8583837151527405,-0.055803462862968445,0.5914967060089111,0.8742401599884033,-0.052497994154691696,0.5486070513725281,0.7824448943138123,-0.03990330919623375,0.5757649540901184,0.8084138631820679,-0.04940643534064293,0.5922108292579651,0.8244272470474243,-0.0522158145904541,0.60438472032547,0.8380559086799622,-0.053820449858903885,0.5529748797416687,0.7646462917327881,-0.03367036581039429,0.5777575373649597,0.774777889251709,-0.03962620720267296,0.5939054489135742,0.781385600566864,-0.042992331087589264,0.6061049699783325,0.7904325723648071,-0.04740982875227928
NA
NA
135,  score: 0.9992461800575256,"  label: ""Right""",4422,0.4945741891860962,0.7473669648170471,2.043876884272322e-05,0.4850456416606903,0.7882524728775024,-0.015003281645476818,0.4884878098964691,0.8203897476196289,-0.028108906000852585,0.49997225403785706,0.8460014462471008,-0.03154273331165314,0.5111151337623596,0.8591780066490173,-0.03086414746940136,0.5160242319107056,0.8053014874458313,-0.06954052299261093,0.5358483791351318,0.8425427079200745,-0.0772487223148346,0.5468425750732422,0.8647448420524597,-0.06999072432518005,0.5551043152809143,0.8810893297195435,-0.06443469971418381,0.5316630601882935,0.7885838747024536,-0.059079766273498535,0.5545933842658997,0.8195999264717102,-0.07277395576238632,0.5665411949157715,0.8411595225334167,-0.07209241390228271,0.5750415325164795,0.8560836315155029,-0.07128236442804337,0.5426802039146423,0.7716332674026489,-0.045217618346214294,0.5651331543922424,0.7962861657142639,-0.05426851287484169,0.5775455832481384,0.8150787353515625,-0.06030141934752464,0.5877710580825806,0.8308660387992859,-0.06639434397220612,0.5477940440177917,0.7578380703926086,-0.029371507465839386,0.5710389018058777,0.7698992490768433,-0.038289207965135574,0.5851447582244873,0.7793969511985779,-0.04727223888039589,0.5958032011985779,0.7896201610565186,-0.05702774226665497
136,  score: 0.9812077283859253,"  label: ""Right""",4455,0.50343918800354,0.7563113570213318,-1.0232093700324185e-05,0.5091639757156372,0.8016823530197144,0.00993744470179081,0.5201642513275146,0.8339083194732666,0.007046226412057877,0.5365670323371887,0.8513312339782715,0.006262850947678089,0.5515370965003967,0.8484043478965759,0.005271947477012873,0.5277552008628845,0.8251718878746033,-0.04448026418685913,0.5493526458740234,0.8633548021316528,-0.055316150188446045,0.5610774755477905,0.8814718723297119,-0.052366603165864944,0.5694384574890137,0.8975185751914978,-0.045958295464515686,0.539014458656311,0.8078754544258118,-0.04688149690628052,0.5631132125854492,0.8405176997184753,-0.06477408856153488,0.5768760442733765,0.8598620891571045,-0.06603080034255981,0.5864860415458679,0.8755121231079102,-0.06537467241287231,0.5484229922294617,0.788697361946106,-0.04398772120475769,0.576010525226593,0.8111871480941772,-0.053836509585380554,0.5916444659233093,0.8258717060089111,-0.055336251854896545,0.6020419001579285,0.8373226523399353,-0.05640354007482529,0.5542402267456055,0.7702958583831787,-0.03728574514389038,0.5802944302558899,0.7749871015548706,-0.04135314002633095,0.5962029099464417,0.7786725163459778,-0.043219320476055145,0.607810378074646,0.7850685715675354,-0.046565644443035126
137,  score: 0.9460399150848389,"  label: ""Left""",4488,0.5054248571395874,0.7617090940475464,4.479334165807813e-06,0.5083023309707642,0.8026968836784363,-0.01584487594664097,0.5167803764343262,0.8349778652191162,-0.02998095192015171,0.5299617648124695,0.8584838509559631,-0.03677546977996826,0.5430020689964294,0.8644890189170837,-0.0404919870197773,0.5251064896583557,0.8085687160491943,-0.07543572038412094,0.5430629253387451,0.8382775783538818,-0.0943470299243927,0.5548371076583862,0.8576797842979431,-0.09800900518894196,0.564239501953125,0.8760834336280823,-0.09719196707010269,0.5363531112670898,0.7896451354026794,-0.06999708712100983,0.5566993355751038,0.8135621547698975,-0.10056965053081512,0.5715779066085815,0.8342686891555786,-0.11488134413957596,0.5838292241096497,0.8531056046485901,-0.1253463625907898,0.5450832843780518,0.7724785208702087,-0.06042709946632385,0.5669233202934265,0.7876911163330078,-0.08453427255153656,0.5847019553184509,0.8030741810798645,-0.10308127850294113,0.5997470021247864,0.8176429867744446,-0.11803751438856125,0.5503813624382019,0.7598633170127869,-0.048586178570985794,0.573967456817627,0.7639119625091553,-0.0647909939289093,0.5905806422233582,0.7684604525566101,-0.07894173264503479,0.6043015718460083,0.7754897475242615,-0.09234115481376648
138,  score: 0.9960194826126099,"  label: ""Right""",4521,0.4887208640575409,0.7514501810073853,4.848702701565344e-06,0.4737779200077057,0.7839841246604919,-0.03645450621843338,0.47297215461730957,0.8130224943161011,-0.06095582991838455,0.4804996848106384,0.8355860710144043,-0.07465258240699768,0.48759472370147705,0.8557904362678528,-0.08581027388572693,0.49204137921333313,0.7800422310829163,-0.10104541480541229,0.5048677921295166,0.7944385409355164,-0.12697948515415192,0.5141425132751465,0.8107156157493591,-0.13341554999351501,0.5231294631958008,0.8253728151321411,-0.13883736729621887,0.5069991946220398,0.7650401592254639,-0.0888916403055191,0.5221737027168274,0.7801112532615662,-0.12323872745037079,0.5341514945030212,0.8012433648109436,-0.13887359201908112,0.5444704294204712,0.8184074759483337,-0.15295973420143127,0.5205865502357483,0.7536347508430481,-0.07424848526716232,0.5376267433166504,0.7680138349533081,-0.10173925012350082,0.551946759223938,0.786524772644043,-0.12154252082109451,0.5634021759033203,0.803682804107666,-0.1388595551252365,0.5298030376434326,0.7454992532730103,-0.059664174914360046,0.5473904013633728,0.7575699687004089,-0.07949376106262207,0.5604060888290405,0.7698373794555664,-0.0943310484290123,0.5700518488883972,0.7823049426078796,-0.10986904799938202
139,  score: 0.9975729584693909,"  label: ""Right""",4554,0.4799496829509735,0.7463773488998413,3.0436585802817717e-06,0.46012893319129944,0.7793543934822083,-0.03462311252951622,0.45800983905792236,0.8187832832336426,-0.05920090898871422,0.46708112955093384,0.8466578125953674,-0.07503711432218552,0.48102954030036926,0.8609613180160522,-0.08695443719625473,0.47914236783981323,0.79441237449646,-0.07987181097269058,0.4916592836380005,0.8147627115249634,-0.1167406216263771,0.4922562539577484,0.8212614059448242,-0.13393022119998932,0.4930008351802826,0.8231924772262573,-0.1429976373910904,0.4962233603000641,0.7759511470794678,-0.07300182431936264,0.5136509537696838,0.7900278568267822,-0.1112104132771492,0.5206032991409302,0.8061642050743103,-0.13548888266086578,0.5249636173248291,0.8181675672531128,-0.15349192917346954,0.5098194479942322,0.7595065236091614,-0.06570207327604294,0.526299238204956,0.7695330381393433,-0.09917089343070984,0.5336869359016418,0.7845190167427063,-0.12081445753574371,0.536953866481781,0.7955625653266907,-0.13540786504745483,0.5195924043655396,0.745513379573822,-0.05945149064064026,0.5363262891769409,0.7543591260910034,-0.08410577476024628,0.5451376438140869,0.765042245388031,-0.09934103488922119,0.5505104064941406,0.7751085758209229,-0.1109222024679184
140,  score: 0.9888155460357666,"  label: ""Right""",4587,0.4829719662666321,0.7463652491569519,1.4669987649540417e-05,0.46595558524131775,0.7788113355636597,-0.03517628088593483,0.4655034840106964,0.8116008639335632,-0.05745040997862816,0.4735967218875885,0.836711585521698,-0.06943044811487198,0.48185276985168457,0.8564488291740417,-0.07853304594755173,0.49433714151382446,0.7864809632301331,-0.08989819884300232,0.5150419473648071,0.809986412525177,-0.11359391361474991,0.524238109588623,0.8284539580345154,-0.11816820502281189,0.5307871103286743,0.8434470295906067,-0.11989235132932663,0.5097388029098511,0.7705729007720947,-0.0773879811167717,0.5311819911003113,0.7944323420524597,-0.10354133695363998,0.5404210090637207,0.8161095380783081,-0.11183823645114899,0.547905445098877,0.8324486613273621,-0.11874821782112122,0.521764874458313,0.7563473582267761,-0.06301005184650421,0.5433815717697144,0.7765949368476868,-0.08564327657222748,0.5535264015197754,0.7958927154541016,-0.09865770488977432,0.5621368885040283,0.8127068877220154,-0.10827048122882843,0.5289120674133301,0.7441587448120117,-0.049452755600214005,0.5488877892494202,0.7556403279304504,-0.06793724745512009,0.5605403184890747,0.7673490047454834,-0.08041152358055115,0.5696009993553162,0.778634250164032,-0.0908222645521164
141,  score: 0.9999963045120239,"  label: ""Right""",4620,0.4942459464073181,0.7416791915893555,2.3998225060495315e-06,0.4906192421913147,0.7804785370826721,-0.0069373296573758125,0.4989210069179535,0.8103380799293518,-0.01986442133784294,0.5113898515701294,0.8304729461669922,-0.026309944689273834,0.5242407321929932,0.8366884589195251,-0.032984182238578796,0.5031903982162476,0.7902104258537292,-0.06906247138977051,0.5144985914230347,0.8170506358146667,-0.08127224445343018,0.521862804889679,0.82810378074646,-0.07107412070035934,0.5275682210922241,0.836975634098053,-0.062241654843091965,0.515335202217102,0.7743131518363953,-0.06720584630966187,0.529955267906189,0.8028765916824341,-0.09371954947710037,0.5413721203804016,0.8240018486976624,-0.10120242834091187,0.5500935912132263,0.8410781025886536,-0.1072106584906578,0.5265511870384216,0.7590880393981934,-0.06080974265933037,0.5449472665786743,0.7835363149642944,-0.08176127076148987,0.5582931041717529,0.8017747402191162,-0.09228480607271194,0.5680158734321594,0.8164758682250977,-0.102922223508358,0.5352672338485718,0.7459907531738281,-0.0511896014213562,0.5551003217697144,0.7594060897827148,-0.06717177480459213,0.568382203578949,0.7678622603416443,-0.07686313986778259,0.5779372453689575,0.7771281599998474,-0.08746049553155899
142,  score: 0.9999359250068665,"  label: ""Right""",4653,0.4958598017692566,0.7471135854721069,1.9062090359511785e-05,0.489545613527298,0.78082275390625,-0.03510190546512604,0.49022483825683594,0.809872031211853,-0.05968338996171951,0.49756744503974915,0.8325456976890564,-0.073917455971241,0.5059755444526672,0.8475198745727539,-0.08630872517824173,0.4953985810279846,0.7759125232696533,-0.09550812840461731,0.5012952089309692,0.7890517711639404,-0.1273193657398224,0.50860995054245,0.8043295741081238,-0.13832412660121918,0.5173386335372925,0.8212698698043823,-0.14431898295879364,0.5077571868896484,0.7605850696563721,-0.08620630949735641,0.5165387988090515,0.7738621234893799,-0.12933753430843353,0.5298117995262146,0.7942385673522949,-0.15490838885307312,0.541530191898346,0.8147710561752319,-0.17491208016872406,0.5210443139076233,0.7480630874633789,-0.07505615055561066,0.5329915881156921,0.7615189552307129,-0.10977865010499954,0.547380268573761,0.7800028920173645,-0.13536174595355988,0.5596957206726074,0.79984050989151,-0.1551608294248581,0.5316756367683411,0.7385897040367126,-0.06355797499418259,0.5486813187599182,0.7479298710823059,-0.08950149267911911,0.5631130337715149,0.7568761110305786,-0.10881385952234268,0.5758059024810791,0.7676903605461121,-0.127565398812294
143,  score: 0.5381788015365601,"  label: ""Right""",4686,0.4796907603740692,0.7403751015663147,6.399430276360363e-06,0.46350619196891785,0.7746381759643555,-0.04186226427555084,0.4630395174026489,0.8097227215766907,-0.06666935235261917,0.47193557024002075,0.8347286581993103,-0.08125204592943192,0.4825989305973053,0.8541901707649231,-0.092619389295578,0.4839000403881073,0.770325779914856,-0.10029742121696472,0.4976345896720886,0.7802968621253967,-0.13308371603488922,0.5080183744430542,0.7956641912460327,-0.14390632510185242,0.5192330479621887,0.8111159801483154,-0.15026336908340454,0.4994886815547943,0.7532272934913635,-0.08698374032974243,0.5146664381027222,0.7644404768943787,-0.12591414153575897,0.5267353057861328,0.7855448722839355,-0.14619484543800354,0.5393182635307312,0.8053165674209595,-0.16257712244987488,0.5132004618644714,0.740863561630249,-0.07346035540103912,0.5297815799713135,0.7500970959663391,-0.10579925775527954,0.5436102747917175,0.7661341428756714,-0.12740808725357056,0.5559717416763306,0.7813847064971924,-0.14452402293682098,0.5233603119850159,0.7317066192626953,-0.06064830720424652,0.540808379650116,0.741375744342804,-0.08282436430454254,0.5543195605278015,0.7495689988136292,-0.09773096442222595,0.5666776299476624,0.7576887011528015,-0.11275164037942886
144,  score: 0.9995240569114685,"  label: ""Right""",4719,0.48610004782676697,0.737515389919281,3.135112638119608e-05,0.4739394783973694,0.7688913941383362,-0.03285904601216316,0.47292089462280273,0.7992955446243286,-0.0544985793530941,0.47822439670562744,0.8226343393325806,-0.06709665805101395,0.4847433567047119,0.8409595489501953,-0.07628205418586731,0.488006055355072,0.7652442455291748,-0.08716358989477158,0.49682897329330444,0.7821747064590454,-0.11586038768291473,0.5030901432037354,0.7972654700279236,-0.1259850710630417,0.5096594095230103,0.8128050565719604,-0.13180167973041534,0.501191258430481,0.751978874206543,-0.07803011685609818,0.5119519233703613,0.7695819735527039,-0.11621326208114624,0.521445095539093,0.7899198532104492,-0.1354619562625885,0.5300315618515015,0.808371365070343,-0.14911843836307526,0.5140061378479004,0.7406882047653198,-0.06798131763935089,0.5269898176193237,0.755922794342041,-0.09962674230337143,0.5384606719017029,0.773687481880188,-0.12135016173124313,0.5479647517204285,0.7910168766975403,-0.13811440765857697,0.5243595242500305,0.7317929863929749,-0.0582575649023056,0.5394894480705261,0.7415308952331543,-0.07958897203207016,0.5512784719467163,0.7520799040794373,-0.09535524994134903,0.5613574981689453,0.7633317112922668,-0.11053907871246338
145,  score: 0.8140316009521484,"  label: ""Left""",4752,0.47889450192451477,0.7363201975822449,3.098089109698776e-06,0.4621748924255371,0.7699061036109924,-0.03354250639677048,0.46099770069122314,0.8051983118057251,-0.05361616984009743,0.4685296416282654,0.8315485119819641,-0.06408025324344635,0.4789837598800659,0.8529530167579651,-0.0700911432504654,0.4874897599220276,0.7705234885215759,-0.08211132884025574,0.5040321350097656,0.7858439087867737,-0.10825154930353165,0.513343334197998,0.8026230931282043,-0.11648421734571457,0.5217028260231018,0.816753625869751,-0.12102490663528442,0.5027881860733032,0.755946934223175,-0.07142572104930878,0.5207672715187073,0.7738067507743835,-0.1022486686706543,0.5308496952056885,0.7957425117492676,-0.11681460589170456,0.5392624139785767,0.8140278458595276,-0.12842023372650146,0.5155882835388184,0.744609534740448,-0.059685491025447845,0.5335236191749573,0.7601735591888428,-0.08537124842405319,0.5451213717460632,0.7790480852127075,-0.09959448873996735,0.5548524260520935,0.7956105470657349,-0.11127698421478271,0.5248282551765442,0.7353079319000244,-0.049158357083797455,0.5428901314735413,0.7477424144744873,-0.06703804433345795,0.5553058981895447,0.7584847211837769,-0.0776483416557312,0.5660395622253418,0.7687191963195801,-0.08770464360713959
146,  score: 0.9999998211860657,"  label: ""Right""",4785,0.5102783441543579,0.746829628944397,2.3997994503588416e-05,0.51044100522995,0.7776105403900146,-0.027327513322234154,0.5145398378372192,0.8045346736907959,-0.04918022081255913,0.5206490755081177,0.8238372206687927,-0.06223609298467636,0.5299072861671448,0.8309215307235718,-0.07474121451377869,0.5078791379928589,0.7765163779258728,-0.08892215043306351,0.5120246410369873,0.7940052151679993,-0.11881836503744125,0.5203045010566711,0.8095939755439758,-0.12970522046089172,0.5288290977478027,0.8247544765472412,-0.13530106842517853,0.5163317322731018,0.7609059810638428,-0.08322269469499588,0.5206559300422668,0.7778563499450684,-0.12039505690336227,0.5349950790405273,0.7961276769638062,-0.13836422562599182,0.547463595867157,0.8128095865249634,-0.15381938219070435,0.5271706581115723,0.7472959160804749,-0.07491043955087662,0.5361612439155579,0.76218581199646,-0.10506871342658997,0.5514827966690063,0.7784115672111511,-0.12278032302856445,0.5631231665611267,0.7929083108901978,-0.13846828043460846,0.537920355796814,0.7361561059951782,-0.06583136320114136,0.5533755421638489,0.7476332783699036,-0.08777806907892227,0.5656108856201172,0.757178783416748,-0.1002584844827652,0.5745538473129272,0.767630398273468,-0.11294517666101456
